beneficiary_id,fraud_probability,risk_level,death_record_match,aadhaar_verified,location_mismatch,age,risk_factors
B036153,0.10750000000000001,LOW,0,1,0,79,✓ No major risk factors
B036154,0.63,HIGH,1,0,0,21,⚠️ Death record found | ⚠️ Aadhaar not verified
B036155,0.265,LOW,0,0,0,64,⚠️ Aadhaar not verified
B036156,0.0,,0,1,0,75,✓ No major risk factors
B036157,0.265,LOW,0,0,0,55,⚠️ Aadhaar not verified
B036158,0.265,LOW,0,0,0,71,⚠️ Aadhaar not verified
B036159,0.10750000000000001,LOW,0,1,0,61,✓ No major risk factors
B036160,0.0,,0,1,0,64,✓ No major risk factors
B036161,0.1575,LOW,0,0,0,47,⚠️ Aadhaar not verified
B036162,0.0,,0,1,0,55,✓ No major risk factors
B036163,0.10750000000000001,LOW,0,1,0,67,✓ No major risk factors
B036164,0.4725,MEDIUM,1,1,0,69,⚠️ Death record found
B036165,0.10750000000000001,LOW,0,1,0,76,✓ No major risk factors
B036166,0.10750000000000001,LOW,0,1,0,60,✓ No major risk factors
B036167,0.0,,0,1,0,59,✓ No major risk factors
B036168,0.10750000000000001,LOW,0,1,0,82,✓ No major risk factors
B036169,0.0,,0,1,0,73,✓ No major risk factors
B036170,0.10750000000000001,LOW,0,1,0,80,✓ No major risk factors
B036171,0.0,,0,1,0,68,✓ No major risk factors
B036172,0.1575,LOW,0,0,0,49,⚠️ Aadhaar not verified
B036173,0.10750000000000001,LOW,0,1,0,80,✓ No major risk factors
B036174,0.0,,0,1,0,57,✓ No major risk factors
B036175,0.10750000000000001,LOW,0,1,0,23,✓ No major risk factors
B036176,0.0,,0,1,0,89,✓ No major risk factors
B036177,0.10750000000000001,LOW,0,1,0,87,✓ No major risk factors
B036178,0.41750000000000004,MEDIUM,0,0,1,23,⚠️ Aadhaar not verified | ⚠️ Location mismatch
B036179,0.10750000000000001,LOW,0,1,0,83,✓ No major risk factors
B036180,0.3675,MEDIUM,0,1,1,65,⚠️ Location mismatch
B036181,0.0,,0,1,0,80,✓ No major risk factors
B036182,0.0,,0,1,0,64,✓ No major risk factors
B036183,0.1575,LOW,0,0,0,32,⚠️ Aadhaar not verified
B036184,0.005000000000000001,LOW,0,1,0,62,✓ No major risk factors
B036185,0.0,,0,1,0,81,✓ No major risk factors
B036186,0.0,,0,1,0,47,✓ No major risk factors
B036187,0.0,,0,1,0,51,✓ No major risk factors
B036188,0.1625,LOW,0,0,0,46,⚠️ Aadhaar not verified
B036189,0.0,,0,1,0,55,✓ No major risk factors
B036190,0.1575,LOW,0,0,0,77,⚠️ Aadhaar not verified
B036191,0.1575,LOW,0,0,0,66,⚠️ Aadhaar not verified
B036192,0.005000000000000001,LOW,0,1,0,80,✓ No major risk factors
B036193,0.5225,MEDIUM,1,0,0,52,⚠️ Death record found | ⚠️ Aadhaar not verified
B036194,0.1575,LOW,0,0,0,49,⚠️ Aadhaar not verified
B036195,0.10750000000000001,LOW,0,1,0,88,✓ No major risk factors
B036196,0.41750000000000004,MEDIUM,0,0,1,75,⚠️ Aadhaar not verified | ⚠️ Location mismatch
B036197,0.265,LOW,0,0,0,55,⚠️ Aadhaar not verified
B036198,0.1125,LOW,0,1,0,47,✓ No major risk factors
B036199,0.10750000000000001,LOW,0,1,0,24,✓ No major risk factors
B036200,0.0,,0,1,0,89,✓ No major risk factors
B036201,0.1625,LOW,0,0,0,87,⚠️ Aadhaar not verified
B036202,0.0,,0,1,0,55,✓ No major risk factors
B036203,0.0,,0,1,0,71,✓ No major risk factors
B036204,0.0,,0,1,0,70,✓ No major risk factors
B036205,0.0,,0,1,0,49,✓ No major risk factors
B036206,0.0,,0,1,0,71,✓ No major risk factors
B036207,0.0,,0,1,0,84,✓ No major risk factors
B036208,0.21000000000000002,LOW,0,1,0,120,⚠️ Centenarian (120 yrs)
B036209,0.5225,MEDIUM,1,0,0,25,⚠️ Death record found | ⚠️ Aadhaar not verified
B036210,0.10750000000000001,LOW,0,1,0,60,✓ No major risk factors
B036211,0.265,LOW,0,0,0,65,⚠️ Aadhaar not verified
B036212,0.41750000000000004,MEDIUM,0,0,1,89,⚠️ Aadhaar not verified | ⚠️ Location mismatch
B036213,0.10750000000000001,LOW,0,1,0,43,✓ No major risk factors
B036214,0.0,,0,1,0,70,✓ No major risk factors
B036215,0.265,LOW,0,0,0,82,⚠️ Aadhaar not verified
B036216,0.0,,0,1,0,70,✓ No major risk factors
B036217,0.0,,0,1,0,80,✓ No major risk factors
B036218,0.0,,0,1,0,49,✓ No major risk factors
B036219,0.10750000000000001,LOW,0,1,0,84,✓ No major risk factors
B036220,0.0,,0,1,0,41,✓ No major risk factors
B036221,0.635,HIGH,1,0,0,62,⚠️ Death record found | ⚠️ Aadhaar not verified
B036222,0.10750000000000001,LOW,0,1,0,47,✓ No major risk factors
B036223,0.0,,0,1,0,58,✓ No major risk factors
B036224,0.0,,0,1,0,25,✓ No major risk factors
B036225,0.0,,0,1,0,54,✓ No major risk factors
B036226,0.005000000000000001,LOW,0,1,0,74,✓ No major risk factors
B036227,0.63,HIGH,1,0,0,58,⚠️ Death record found | ⚠️ Aadhaar not verified
B036228,0.0,,0,1,0,67,✓ No major risk factors
B036229,0.1125,LOW,0,1,0,58,✓ No major risk factors
B036230,0.0,,0,1,0,72,✓ No major risk factors
B036231,0.26,LOW,0,1,1,63,⚠️ Location mismatch
B036232,0.0,,0,1,0,77,✓ No major risk factors
B036233,0.1575,LOW,0,0,0,38,⚠️ Aadhaar not verified
B036234,0.0,,0,1,0,42,✓ No major risk factors
B036235,0.10750000000000001,LOW,0,1,0,69,✓ No major risk factors
B036236,0.005000000000000001,LOW,0,1,0,84,✓ No major risk factors
B036237,0.0,,0,1,0,20,✓ No major risk factors
B036238,0.1125,LOW,0,1,0,80,✓ No major risk factors
B036239,0.10750000000000001,LOW,0,1,0,63,✓ No major risk factors
B036240,0.0,,0,1,0,74,✓ No major risk factors
B036241,0.0,,0,1,0,47,✓ No major risk factors
B036242,0.63,HIGH,1,0,0,71,⚠️ Death record found | ⚠️ Aadhaar not verified
B036243,0.10750000000000001,LOW,0,1,0,23,✓ No major risk factors
B036244,0.26,LOW,0,1,1,47,⚠️ Location mismatch
B036245,0.0,,0,1,0,68,✓ No major risk factors
B036246,0.365,MEDIUM,1,1,0,68,⚠️ Death record found
B036247,0.21000000000000002,LOW,0,1,0,101,⚠️ Centenarian (101 yrs)
B036248,0.1625,LOW,0,0,0,18,⚠️ Aadhaar not verified
B036249,0.0,,0,1,0,21,✓ No major risk factors
B036250,0.0,,0,1,0,32,✓ No major risk factors
B036251,0.63,HIGH,1,0,0,82,⚠️ Death record found | ⚠️ Aadhaar not verified
B036252,0.1575,LOW,0,0,0,91,⚠️ Aadhaar not verified
B036253,0.5225,MEDIUM,1,0,0,79,⚠️ Death record found | ⚠️ Aadhaar not verified
B036254,0.1575,LOW,0,0,0,96,⚠️ Aadhaar not verified
B036255,0.1575,LOW,0,0,0,99,⚠️ Aadhaar not verified
B036256,0.4725,MEDIUM,1,1,0,60,⚠️ Death record found
B036257,0.0,,0,1,0,61,✓ No major risk factors
B036258,0.265,LOW,0,0,0,76,⚠️ Aadhaar not verified
B036259,0.10750000000000001,LOW,0,1,0,63,✓ No major risk factors
B036260,0.10750000000000001,LOW,0,1,0,64,✓ No major risk factors
B036261,0.0,,0,1,0,56,✓ No major risk factors
B036262,0.0,,0,1,0,58,✓ No major risk factors
B036263,0.0,,0,1,0,48,✓ No major risk factors
B036264,0.26,LOW,0,1,1,25,⚠️ Location mismatch
B036265,0.265,LOW,0,0,0,62,⚠️ Aadhaar not verified
B036266,0.6825,HIGH,1,1,0,100,⚠️ Death record found | ⚠️ Centenarian (100 yrs)
B036267,0.4725,MEDIUM,1,1,0,50,⚠️ Death record found
B036268,0.0,,0,1,0,44,✓ No major risk factors
B036269,0.10750000000000001,LOW,0,1,0,18,✓ No major risk factors
B036270,0.10750000000000001,LOW,0,1,0,57,✓ No major risk factors
B036271,0.265,LOW,0,0,0,80,⚠️ Aadhaar not verified
B036272,0.0,,0,1,0,68,✓ No major risk factors
B036273,0.6825,HIGH,1,1,0,110,⚠️ Death record found | ⚠️ Centenarian (110 yrs)
B036274,0.10750000000000001,LOW,0,1,0,48,✓ No major risk factors
B036275,0.005000000000000001,LOW,0,1,0,51,✓ No major risk factors
B036276,0.0,,0,1,0,58,✓ No major risk factors
B036277,0.1575,LOW,0,0,0,64,⚠️ Aadhaar not verified
B036278,0.1575,LOW,0,0,0,21,⚠️ Aadhaar not verified
B036279,0.1575,LOW,0,0,0,73,⚠️ Aadhaar not verified
B036280,0.3725,MEDIUM,0,1,1,80,⚠️ Location mismatch
B036281,0.10750000000000001,LOW,0,1,0,59,✓ No major risk factors
B036282,0.4725,MEDIUM,1,1,0,66,⚠️ Death record found
B036283,0.10750000000000001,LOW,0,1,0,51,✓ No major risk factors
B036284,0.10750000000000001,LOW,0,1,0,99,✓ No major risk factors
B036285,0.0,,0,1,0,75,✓ No major risk factors
B036286,0.1575,LOW,0,0,0,77,⚠️ Aadhaar not verified
B036287,0.1575,LOW,0,0,0,74,⚠️ Aadhaar not verified
B036288,0.1575,LOW,0,0,0,60,⚠️ Aadhaar not verified
B036289,0.10750000000000001,LOW,0,1,0,64,✓ No major risk factors
B036290,0.10750000000000001,LOW,0,1,0,76,✓ No major risk factors
B036291,0.26,LOW,0,1,1,76,⚠️ Location mismatch
B036292,0.10750000000000001,LOW,0,1,0,62,✓ No major risk factors
B036293,0.10750000000000001,LOW,0,1,0,42,✓ No major risk factors
B036294,0.6825,HIGH,1,1,0,116,⚠️ Death record found | ⚠️ Centenarian (116 yrs)
B036295,0.0,,0,1,0,71,✓ No major risk factors
B036296,0.0,,0,1,0,34,✓ No major risk factors
B036297,0.0,,0,1,0,51,✓ No major risk factors
B036298,0.10750000000000001,LOW,0,1,0,76,✓ No major risk factors
B036299,0.0,,0,1,0,54,✓ No major risk factors
B036300,0.10750000000000001,LOW,0,1,0,59,✓ No major risk factors
B036301,0.0,,0,1,0,54,✓ No major risk factors
B036302,0.27,LOW,0,0,0,79,⚠️ Aadhaar not verified
B036303,0.265,LOW,0,0,0,96,⚠️ Aadhaar not verified
B036304,0.0,,0,1,0,48,✓ No major risk factors
B036305,0.0,,0,1,0,73,✓ No major risk factors
B036306,0.10750000000000001,LOW,0,1,0,32,✓ No major risk factors
B036307,0.0,,0,1,0,61,✓ No major risk factors
B036308,0.265,LOW,0,0,0,78,⚠️ Aadhaar not verified
B036309,0.0,,0,1,0,57,✓ No major risk factors
B036310,0.1575,LOW,0,0,0,75,⚠️ Aadhaar not verified
B036311,0.265,LOW,0,0,0,46,⚠️ Aadhaar not verified
B036312,0.10750000000000001,LOW,0,1,0,84,✓ No major risk factors
B036313,0.10750000000000001,LOW,0,1,0,50,✓ No major risk factors
B036314,0.1125,LOW,0,1,0,53,✓ No major risk factors
B036315,0.005000000000000001,LOW,0,1,0,35,✓ No major risk factors
B036316,0.10750000000000001,LOW,0,1,0,98,✓ No major risk factors
B036317,0.0,,0,1,0,53,✓ No major risk factors
B036318,0.0,,0,1,0,87,✓ No major risk factors
B036319,0.265,LOW,0,0,0,68,⚠️ Aadhaar not verified
B036320,0.0,,0,1,0,35,✓ No major risk factors
B036321,0.0,,0,1,0,25,✓ No major risk factors
B036322,0.10750000000000001,LOW,0,1,0,88,✓ No major risk factors
B036323,0.1125,LOW,0,1,0,65,✓ No major risk factors
B036324,0.0,,0,1,0,51,✓ No major risk factors
B036325,0.4725,MEDIUM,1,1,0,99,⚠️ Death record found
B036326,0.265,LOW,0,0,0,66,⚠️ Aadhaar not verified
B036327,0.10750000000000001,LOW,0,1,0,45,✓ No major risk factors
B036328,0.10750000000000001,LOW,0,1,0,78,✓ No major risk factors
B036329,0.265,LOW,0,0,0,74,⚠️ Aadhaar not verified
B036330,0.10750000000000001,LOW,0,1,0,80,✓ No major risk factors
B036331,0.265,LOW,0,0,0,74,⚠️ Aadhaar not verified
B036332,0.10750000000000001,LOW,0,1,0,32,✓ No major risk factors
B036333,0.4725,MEDIUM,1,1,0,48,⚠️ Death record found
B036334,0.4725,MEDIUM,1,1,0,18,⚠️ Death record found
B036335,0.10750000000000001,LOW,0,1,0,46,✓ No major risk factors
B036336,0.475,MEDIUM,0,0,0,108,⚠️ Aadhaar not verified | ⚠️ Centenarian (108 yrs)
B036337,0.1575,LOW,0,0,0,83,⚠️ Aadhaar not verified
B036338,0.10750000000000001,LOW,0,1,0,32,✓ No major risk factors
B036339,0.10750000000000001,LOW,0,1,0,45,✓ No major risk factors
B036340,0.0,,0,1,0,31,✓ No major risk factors
B036341,0.10750000000000001,LOW,0,1,0,63,✓ No major risk factors
B036342,0.4725,MEDIUM,1,1,0,35,⚠️ Death record found
B036343,0.0,,0,1,0,87,✓ No major risk factors
B036344,0.10750000000000001,LOW,0,1,0,68,✓ No major risk factors
B036345,0.10750000000000001,LOW,0,1,0,47,✓ No major risk factors
B036346,0.005000000000000001,LOW,0,1,0,69,✓ No major risk factors
B036347,0.63,HIGH,1,0,0,73,⚠️ Death record found | ⚠️ Aadhaar not verified
B036348,0.0,,0,1,0,67,✓ No major risk factors
B036349,0.265,LOW,0,0,0,58,⚠️ Aadhaar not verified
B036350,0.4725,MEDIUM,1,1,0,83,⚠️ Death record found
B036351,0.0,,0,1,0,47,✓ No major risk factors
B036352,0.10750000000000001,LOW,0,1,0,20,✓ No major risk factors
B036353,0.84,CRITICAL,1,0,0,116,⚠️ Death record found | ⚠️ Aadhaar not verified | ⚠️ Centenarian (116 yrs) | 🚨 High fraud probability
B036354,0.26,LOW,0,1,1,47,⚠️ Location mismatch
B036355,0.1575,LOW,0,0,0,95,⚠️ Aadhaar not verified
B036356,0.0,,0,1,0,78,✓ No major risk factors
B036357,0.0,,0,1,0,65,✓ No major risk factors
B036358,0.1575,LOW,0,0,0,79,⚠️ Aadhaar not verified
B036359,0.1575,LOW,0,0,0,21,⚠️ Aadhaar not verified
B036360,0.6825,HIGH,1,1,0,111,⚠️ Death record found | ⚠️ Centenarian (111 yrs)
B036361,0.27,LOW,0,0,0,59,⚠️ Aadhaar not verified
B036362,0.475,MEDIUM,0,0,0,115,⚠️ Aadhaar not verified | ⚠️ Centenarian (115 yrs)
B036363,0.0,,0,1,0,50,✓ No major risk factors
B036364,0.0,,0,1,0,46,✓ No major risk factors
B036365,0.005000000000000001,LOW,0,1,0,61,✓ No major risk factors
B036366,0.0,,0,1,0,97,✓ No major risk factors
B036367,0.1575,LOW,0,0,0,56,⚠️ Aadhaar not verified
B036368,0.4725,MEDIUM,1,1,0,76,⚠️ Death record found
B036369,0.265,LOW,0,0,0,48,⚠️ Aadhaar not verified
B036370,0.0,,0,1,0,54,✓ No major risk factors
B036371,0.0,,0,1,0,80,✓ No major risk factors
B036372,0.1575,LOW,0,0,0,98,⚠️ Aadhaar not verified
B036373,0.63,HIGH,1,0,0,48,⚠️ Death record found | ⚠️ Aadhaar not verified
B036374,0.0,,0,1,0,67,✓ No major risk factors
B036375,0.265,LOW,0,0,0,80,⚠️ Aadhaar not verified
B036376,0.1575,LOW,0,0,0,53,⚠️ Aadhaar not verified
B036377,0.1575,LOW,0,0,0,76,⚠️ Aadhaar not verified
B036378,0.10750000000000001,LOW,0,1,0,46,✓ No major risk factors
B036379,0.63,HIGH,1,0,0,79,⚠️ Death record found | ⚠️ Aadhaar not verified
B036380,0.10750000000000001,LOW,0,1,0,65,✓ No major risk factors
B036381,0.0,,0,1,0,69,✓ No major risk factors
B036382,0.1625,LOW,0,0,0,39,⚠️ Aadhaar not verified
B036383,0.21000000000000002,LOW,0,1,0,114,⚠️ Centenarian (114 yrs)
B036384,0.3675,MEDIUM,0,1,1,58,⚠️ Location mismatch
B036385,0.0,,0,1,0,79,✓ No major risk factors
B036386,0.0,,0,1,0,64,✓ No major risk factors
B036387,0.84,CRITICAL,1,0,0,115,⚠️ Death record found | ⚠️ Aadhaar not verified | ⚠️ Centenarian (115 yrs) | 🚨 High fraud probability
B036388,0.0,,0,1,0,66,✓ No major risk factors
B036389,0.005000000000000001,LOW,0,1,0,52,✓ No major risk factors
B036390,0.1575,LOW,0,0,0,25,⚠️ Aadhaar not verified
B036391,0.265,LOW,0,0,0,75,⚠️ Aadhaar not verified
B036392,0.0,,0,1,0,47,✓ No major risk factors
B036393,0.265,LOW,0,0,0,53,⚠️ Aadhaar not verified
B036394,0.10750000000000001,LOW,0,1,0,60,✓ No major risk factors
B036395,0.005000000000000001,LOW,0,1,0,66,✓ No major risk factors
B036396,0.1575,LOW,0,0,0,66,⚠️ Aadhaar not verified
B036397,0.0,,0,1,0,95,✓ No major risk factors
B036398,0.10750000000000001,LOW,0,1,0,67,✓ No major risk factors
B036399,0.1575,LOW,0,0,0,68,⚠️ Aadhaar not verified
B036400,0.0,,0,1,0,21,✓ No major risk factors
B036401,0.10750000000000001,LOW,0,1,0,79,✓ No major risk factors
B036402,0.4725,MEDIUM,1,1,0,67,⚠️ Death record found
B036403,0.0,,0,1,0,68,✓ No major risk factors
B036404,0.635,HIGH,1,0,0,18,⚠️ Death record found | ⚠️ Aadhaar not verified
B036405,0.0,,0,1,0,71,✓ No major risk factors
B036406,0.10750000000000001,LOW,0,1,0,62,✓ No major risk factors
B036407,0.10750000000000001,LOW,0,1,0,66,✓ No major risk factors
B036408,0.10750000000000001,LOW,0,1,0,67,✓ No major risk factors
B036409,0.0,,0,1,0,76,✓ No major risk factors
B036410,0.0,,0,1,0,94,✓ No major risk factors
B036411,0.005000000000000001,LOW,0,1,0,86,✓ No major risk factors
B036412,0.1575,LOW,0,0,0,60,⚠️ Aadhaar not verified
B036413,0.0,,0,1,0,38,✓ No major risk factors
B036414,0.10750000000000001,LOW,0,1,0,46,✓ No major risk factors
B036415,0.0,,0,1,0,67,✓ No major risk factors
B036416,0.21000000000000002,LOW,0,1,0,104,⚠️ Centenarian (104 yrs)
B036417,0.1625,LOW,0,0,0,44,⚠️ Aadhaar not verified
B036418,0.10750000000000001,LOW,0,1,0,98,✓ No major risk factors
B036419,0.1575,LOW,0,0,0,60,⚠️ Aadhaar not verified
B036420,0.0,,0,1,0,78,✓ No major risk factors
B036421,0.005000000000000001,LOW,0,1,0,72,✓ No major risk factors
B036422,0.0,,0,1,0,63,✓ No major risk factors
B036423,0.10750000000000001,LOW,0,1,0,48,✓ No major risk factors
B036424,0.265,LOW,0,0,0,40,⚠️ Aadhaar not verified
B036425,0.265,LOW,0,0,0,67,⚠️ Aadhaar not verified
B036426,0.005000000000000001,LOW,0,1,0,53,✓ No major risk factors
B036427,0.005000000000000001,LOW,0,1,0,78,✓ No major risk factors
B036428,0.1575,LOW,0,0,0,30,⚠️ Aadhaar not verified
B036429,0.10750000000000001,LOW,0,1,0,54,✓ No major risk factors
B036430,0.0,,0,1,0,88,✓ No major risk factors
B036431,0.635,HIGH,1,0,0,72,⚠️ Death record found | ⚠️ Aadhaar not verified
B036432,0.0,,0,1,0,56,✓ No major risk factors
B036433,0.10750000000000001,LOW,0,1,0,77,✓ No major risk factors
B036434,0.10750000000000001,LOW,0,1,0,73,✓ No major risk factors
B036435,0.265,LOW,0,0,0,72,⚠️ Aadhaar not verified
B036436,0.265,LOW,0,0,0,71,⚠️ Aadhaar not verified
B036437,0.10750000000000001,LOW,0,1,0,68,✓ No major risk factors
B036438,0.4725,MEDIUM,1,1,0,64,⚠️ Death record found
B036439,0.0,,0,1,0,36,✓ No major risk factors
B036440,0.4725,MEDIUM,1,1,0,77,⚠️ Death record found
B036441,0.0,,0,1,0,53,✓ No major risk factors
B036442,0.10750000000000001,LOW,0,1,0,85,✓ No major risk factors
B036443,0.0,,0,1,0,76,✓ No major risk factors
B036444,0.0,,0,1,0,77,✓ No major risk factors
B036445,0.0,,0,1,0,60,✓ No major risk factors
B036446,0.0,,0,1,0,62,✓ No major risk factors
B036447,0.265,LOW,0,0,0,51,⚠️ Aadhaar not verified
B036448,0.10750000000000001,LOW,0,1,0,51,✓ No major risk factors
B036449,0.265,LOW,0,0,0,71,⚠️ Aadhaar not verified
B036450,0.0,,0,1,0,18,✓ No major risk factors
B036451,0.1575,LOW,0,0,0,77,⚠️ Aadhaar not verified
B036452,0.0,,0,1,0,62,✓ No major risk factors
B036453,0.0,,0,1,0,75,✓ No major risk factors
B036454,0.0,,0,1,0,87,✓ No major risk factors
B036455,0.265,LOW,0,0,0,70,⚠️ Aadhaar not verified
B036456,0.1625,LOW,0,0,0,78,⚠️ Aadhaar not verified
B036457,0.265,LOW,0,0,0,77,⚠️ Aadhaar not verified
B036458,0.10750000000000001,LOW,0,1,0,67,✓ No major risk factors
B036459,0.0,,0,1,0,78,✓ No major risk factors
B036460,0.10750000000000001,LOW,0,1,0,75,✓ No major risk factors
B036461,0.0,,0,1,0,48,✓ No major risk factors
B036462,0.265,LOW,0,0,0,77,⚠️ Aadhaar not verified
B036463,0.0,,0,1,0,64,✓ No major risk factors
B036464,0.1625,LOW,0,0,0,49,⚠️ Aadhaar not verified
B036465,0.3675,MEDIUM,0,1,1,90,⚠️ Location mismatch
B036466,0.0,,0,1,0,53,✓ No major risk factors
B036467,0.10750000000000001,LOW,0,1,0,54,✓ No major risk factors
B036468,0.0,,0,1,0,76,✓ No major risk factors
B036469,0.10750000000000001,LOW,0,1,0,52,✓ No major risk factors
B036470,0.0,,0,1,0,55,✓ No major risk factors
B036471,0.10750000000000001,LOW,0,1,0,57,✓ No major risk factors
B036472,0.10750000000000001,LOW,0,1,0,29,✓ No major risk factors
B036473,0.26,LOW,0,1,1,42,⚠️ Location mismatch
B036474,0.0,,0,1,0,95,✓ No major risk factors
B036475,0.10750000000000001,LOW,0,1,0,69,✓ No major risk factors
B036476,0.10750000000000001,LOW,0,1,0,57,✓ No major risk factors
B036477,0.4725,MEDIUM,1,1,0,52,⚠️ Death record found
B036478,0.0,,0,1,0,91,✓ No major risk factors
B036479,0.0,,0,1,0,72,✓ No major risk factors
B036480,0.4725,MEDIUM,1,1,0,45,⚠️ Death record found
B036481,0.0,,0,1,0,52,✓ No major risk factors
B036482,0.0,,0,1,0,84,✓ No major risk factors
B036483,0.0,,0,1,0,28,✓ No major risk factors
B036484,0.0,,0,1,0,80,✓ No major risk factors
B036485,0.10750000000000001,LOW,0,1,0,28,✓ No major risk factors
B036486,0.4725,MEDIUM,1,1,0,63,⚠️ Death record found
B036487,0.0,,0,1,0,77,✓ No major risk factors
B036488,0.1575,LOW,0,0,0,60,⚠️ Aadhaar not verified
B036489,0.1575,LOW,0,0,0,20,⚠️ Aadhaar not verified
B036490,0.0,,0,1,0,65,✓ No major risk factors
B036491,0.0,,0,1,0,78,✓ No major risk factors
B036492,0.265,LOW,0,0,0,66,⚠️ Aadhaar not verified
B036493,0.0,,0,1,0,78,✓ No major risk factors
B036494,0.0,,0,1,0,29,✓ No major risk factors
B036495,0.21000000000000002,LOW,0,1,0,100,⚠️ Centenarian (100 yrs)
B036496,0.0,,0,1,0,52,✓ No major risk factors
B036497,0.10750000000000001,LOW,0,1,0,55,✓ No major risk factors
B036498,0.0,,0,1,0,19,✓ No major risk factors
B036499,0.7324999999999999,HIGH,1,1,1,58,⚠️ Death record found | ⚠️ Location mismatch
B036500,0.005000000000000001,LOW,0,1,0,95,✓ No major risk factors
B036501,0.10750000000000001,LOW,0,1,0,79,✓ No major risk factors
B036502,0.0,,0,1,0,68,✓ No major risk factors
B036503,0.0,,0,1,0,68,✓ No major risk factors
