beneficiary_id,transaction_date,amount,status,payment_mode,location,is_fraudulent
B047566,2025-04-15,275.0,SUCCESS,Cash,Uttar Pradesh,False
B048860,2024-07-19,253.0,SUCCESS,Bank Transfer,Maharashtra,False
B045091,2025-05-22,219.0,SUCCESS,Post Office,Others,False
B033715,2025-01-07,156.21,SUCCESS,DBT,Madhya Pradesh,True
B014233,2024-08-06,176.0,SUCCESS,DBT,Gujarat,False
B023631,2025-10-30,246.0,SUCCESS,DBT,Rajasthan,False
B014410,2025-09-01,240.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B049027,2025-01-06,237.0,SUCCESS,Bank Transfer,Others,False
B038962,2024-08-14,262.0,SUCCESS,Post Office,Bihar,False
B010610,2025-11-08,100.0,SUCCESS,Cash,Others,False
B044104,2025-06-06,148.0,SUCCESS,Post Office,Madhya Pradesh,False
B026014,2025-08-13,82.87,SUCCESS,Post Office,Uttar Pradesh,True
B048500,2025-10-22,123.0,SUCCESS,Bank Transfer,Bihar,False
B027102,2025-07-24,317.0,FAILED,Post Office,Rajasthan,False
B003134,2025-12-04,166.0,SUCCESS,Bank Transfer,Gujarat,False
B004388,2024-07-03,209.39,SUCCESS,Post Office,Gujarat,True
B041571,2026-01-07,240.0,FAILED,DBT,West Bengal,False
B020693,2025-08-01,364.0,FAILED,Post Office,Uttar Pradesh,False
B007221,2025-07-11,203.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B000674,2024-07-18,167.0,FAILED,DBT,Others,False
B005154,2025-04-02,240.0,SUCCESS,Cash,Bihar,False
B024254,2025-08-25,215.0,FAILED,Cash,Others,False
B004850,2025-01-02,222.0,FAILED,Post Office,Tamil Nadu,False
B037018,2025-08-07,204.0,SUCCESS,Post Office,Others,False
B025807,2025-11-10,165.0,SUCCESS,DBT,Madhya Pradesh,False
B010509,2025-09-01,177.0,SUCCESS,Bank Transfer,Tamil Nadu,False
B046011,2024-06-27,111.0,SUCCESS,Cash,Madhya Pradesh,False
B033649,2024-08-31,325.0,FAILED,Cash,West Bengal,False
B005894,2025-08-07,162.0,SUCCESS,DBT,Others,False
B004159,2025-04-14,242.0,FAILED,DBT,Bihar,False
B020845,2026-02-28,219.0,FAILED,Cash,Maharashtra,False
B006848,2026-01-02,211.0,SUCCESS,Cash,Gujarat,False
B001804,2025-07-10,208.0,SUCCESS,DBT,Others,False
B014037,2025-08-31,143.0,FAILED,Cash,Karnataka,False
B044809,2024-10-22,199.0,SUCCESS,Cash,Uttar Pradesh,False
B015726,2025-03-06,225.0,FAILED,Post Office,Tamil Nadu,False
B014418,2026-04-17,173.0,SUCCESS,Post Office,Rajasthan,False
B028500,2025-12-02,291.0,SUCCESS,Post Office,Bihar,False
B032498,2025-01-18,295.0,SUCCESS,DBT,Uttar Pradesh,False
B027772,2025-08-20,104.0,FAILED,DBT,Others,False
B024873,2026-03-25,276.0,FAILED,Post Office,Bihar,False
B005270,2026-05-28,112.0,SUCCESS,Bank Transfer,Others,False
B025130,2026-04-05,279.0,SUCCESS,Cash,Karnataka,False
B009442,2024-12-25,214.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B040411,2025-05-17,217.0,FAILED,Cash,Andhra Pradesh,False
B032579,2024-10-15,298.0,SUCCESS,Cash,Karnataka,False
B029051,2024-11-10,303.0,SUCCESS,Bank Transfer,Tamil Nadu,False
B028699,2026-03-03,254.0,SUCCESS,Bank Transfer,Gujarat,False
B020628,2025-07-31,204.0,SUCCESS,Post Office,Others,False
B038216,2024-08-14,277.0,SUCCESS,Bank Transfer,Andhra Pradesh,False
B020310,2025-09-18,273.0,FAILED,DBT,Uttar Pradesh,False
B049613,2026-04-07,270.81,FAILED,Post Office,Bihar,True
B048916,2024-06-11,185.0,SUCCESS,DBT,Rajasthan,False
B010084,2024-12-20,169.0,SUCCESS,DBT,Maharashtra,False
B028005,2025-04-25,251.0,SUCCESS,Cash,Rajasthan,False
B042078,2026-03-09,188.0,SUCCESS,Post Office,Karnataka,False
B039395,2024-08-11,294.0,SUCCESS,DBT,Bihar,False
B013407,2024-09-02,182.0,FAILED,Bank Transfer,Karnataka,False
B027479,2025-01-14,161.0,SUCCESS,Bank Transfer,Others,False
B018792,2025-05-19,83.46,SUCCESS,Bank Transfer,Madhya Pradesh,True
B020425,2026-05-16,193.0,SUCCESS,Cash,Uttar Pradesh,False
B007853,2025-01-02,100.0,FAILED,Bank Transfer,Karnataka,False
B021494,2025-01-25,214.0,FAILED,DBT,Tamil Nadu,False
B039908,2024-10-24,270.0,SUCCESS,DBT,Tamil Nadu,False
B036560,2025-07-05,290.0,SUCCESS,Cash,Rajasthan,False
B026183,2025-09-22,271.0,SUCCESS,Post Office,Madhya Pradesh,False
B038449,2026-03-12,266.0,FAILED,Bank Transfer,Bihar,False
B030177,2026-04-13,190.0,SUCCESS,Bank Transfer,Karnataka,False
B009239,2026-05-30,279.0,FAILED,Cash,Madhya Pradesh,False
B033478,2026-05-04,196.0,SUCCESS,DBT,Rajasthan,False
B009360,2024-09-18,247.0,SUCCESS,Cash,Maharashtra,False
B036581,2026-01-19,239.0,FAILED,Bank Transfer,Gujarat,False
B004598,2025-10-12,276.0,FAILED,DBT,Madhya Pradesh,False
B036534,2025-12-18,107.0,FAILED,Bank Transfer,Uttar Pradesh,False
B035978,2024-06-16,321.0,SUCCESS,Bank Transfer,Gujarat,False
B002990,2025-12-06,119.77,SUCCESS,Cash,Bihar,True
B026305,2024-06-25,317.0,FAILED,Post Office,Uttar Pradesh,False
B007442,2025-08-22,201.0,SUCCESS,Cash,Others,False
B029676,2026-03-26,204.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B004449,2025-12-15,233.0,SUCCESS,DBT,Maharashtra,False
B047539,2025-03-05,205.0,FAILED,Bank Transfer,Tamil Nadu,False
B012725,2025-06-04,180.4,SUCCESS,DBT,Rajasthan,True
B045806,2026-03-26,297.0,SUCCESS,Post Office,Rajasthan,False
B018694,2025-08-03,268.0,SUCCESS,Post Office,Uttar Pradesh,False
B018295,2025-08-26,434.0,SUCCESS,Bank Transfer,Others,False
B038202,2024-08-16,176.0,SUCCESS,Cash,Karnataka,False
B008019,2026-05-22,122.59,SUCCESS,Cash,Uttar Pradesh,True
B008731,2024-09-07,235.55,SUCCESS,Cash,Andhra Pradesh,True
B030697,2024-09-13,276.8,SUCCESS,Bank Transfer,Rajasthan,True
B029339,2025-12-18,259.11,SUCCESS,Bank Transfer,Uttar Pradesh,True
B016901,2025-01-08,276.62,SUCCESS,Cash,Maharashtra,True
B034703,2026-03-03,330.4,SUCCESS,Post Office,Uttar Pradesh,True
B000788,2024-07-24,167.0,SUCCESS,DBT,Uttar Pradesh,False
B026202,2024-12-13,201.0,SUCCESS,Cash,West Bengal,False
B009308,2025-03-16,171.0,SUCCESS,Post Office,Tamil Nadu,False
B008761,2025-04-14,257.0,FAILED,Cash,Others,False
B000734,2025-12-15,193.0,SUCCESS,Post Office,Andhra Pradesh,False
B004127,2025-07-12,172.0,SUCCESS,DBT,West Bengal,False
B013383,2025-04-07,215.0,SUCCESS,Cash,Others,False
B001863,2026-05-14,111.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B001257,2025-09-04,114.0,FAILED,Bank Transfer,West Bengal,False
B043711,2025-04-20,231.0,SUCCESS,DBT,Gujarat,False
B003390,2026-02-10,100.0,SUCCESS,DBT,Rajasthan,False
B010922,2026-05-16,179.18,SUCCESS,Cash,Others,True
B014272,2026-04-20,218.0,SUCCESS,Post Office,Bihar,False
B024366,2025-06-06,225.0,SUCCESS,DBT,Others,False
B028984,2024-06-11,204.0,SUCCESS,Post Office,West Bengal,False
B010717,2024-06-24,230.93,SUCCESS,Cash,Uttar Pradesh,True
B012284,2025-01-07,385.0,FAILED,Post Office,Rajasthan,False
B035296,2025-11-02,293.0,FAILED,Cash,Bihar,False
B002977,2025-10-24,176.0,SUCCESS,DBT,Tamil Nadu,False
B049980,2025-06-09,186.0,SUCCESS,Cash,Others,False
B044164,2025-05-27,316.0,FAILED,Cash,Uttar Pradesh,False
B026553,2025-03-01,184.0,SUCCESS,Cash,Others,False
B030741,2024-09-27,209.0,SUCCESS,Bank Transfer,Maharashtra,False
B028097,2026-01-22,269.0,SUCCESS,DBT,Uttar Pradesh,False
B041651,2025-02-09,313.0,SUCCESS,Cash,Rajasthan,False
B002406,2026-03-09,160.0,SUCCESS,Bank Transfer,Others,False
B014031,2024-08-09,190.0,SUCCESS,DBT,Rajasthan,False
B026365,2026-01-31,261.53,SUCCESS,DBT,Uttar Pradesh,True
B018640,2025-07-22,168.0,SUCCESS,DBT,Karnataka,False
B002681,2025-12-24,328.0,SUCCESS,Bank Transfer,Maharashtra,False
B034494,2024-06-30,282.0,SUCCESS,Post Office,Uttar Pradesh,False
B022583,2024-11-19,249.0,SUCCESS,Post Office,Maharashtra,False
B030004,2024-10-12,268.49,SUCCESS,DBT,Andhra Pradesh,True
B038258,2026-03-13,214.0,FAILED,DBT,Others,False
B032565,2024-11-05,100.0,SUCCESS,Cash,Others,False
B035121,2024-06-18,93.31,SUCCESS,Bank Transfer,Uttar Pradesh,True
B028109,2026-02-19,218.0,SUCCESS,Cash,Bihar,False
B043894,2024-10-06,188.0,SUCCESS,DBT,Others,False
B008887,2025-08-09,219.0,FAILED,Bank Transfer,Others,False
B011305,2025-06-09,296.0,SUCCESS,Post Office,Uttar Pradesh,False
B003889,2024-07-16,246.85,SUCCESS,Post Office,Others,True
B007981,2025-07-04,223.0,SUCCESS,Cash,Uttar Pradesh,False
B030904,2025-07-24,189.0,SUCCESS,Post Office,Gujarat,False
B041384,2025-03-15,234.34,SUCCESS,Bank Transfer,Uttar Pradesh,True
B044670,2025-03-15,301.0,FAILED,DBT,Others,False
B011881,2025-11-28,211.0,SUCCESS,DBT,Others,False
B012403,2025-07-30,83.73,FAILED,Bank Transfer,Others,True
B004140,2025-04-15,411.0,SUCCESS,DBT,Others,False
B031456,2025-04-14,264.0,SUCCESS,Cash,Uttar Pradesh,False
B026137,2025-10-22,275.11,SUCCESS,Bank Transfer,Tamil Nadu,True
B013151,2026-02-11,295.0,SUCCESS,Cash,Uttar Pradesh,False
B013124,2025-11-04,249.0,SUCCESS,Post Office,Others,False
B002166,2026-04-22,270.0,SUCCESS,Post Office,Others,False
B028215,2026-02-03,323.0,SUCCESS,Post Office,Andhra Pradesh,False
B006654,2025-09-15,266.0,SUCCESS,DBT,Uttar Pradesh,False
B000972,2026-03-10,254.0,SUCCESS,Cash,Others,False
B023359,2026-03-14,215.0,SUCCESS,Cash,Tamil Nadu,False
B036806,2026-03-10,352.0,SUCCESS,Post Office,Madhya Pradesh,False
B007771,2024-10-13,217.0,SUCCESS,DBT,Uttar Pradesh,False
B035050,2025-04-03,361.0,FAILED,Post Office,Rajasthan,False
B043103,2024-09-28,278.0,SUCCESS,Bank Transfer,Gujarat,False
B026145,2025-04-26,200.0,SUCCESS,Cash,West Bengal,False
B011813,2025-04-11,186.0,FAILED,Post Office,Bihar,False
B025503,2024-07-16,220.35,SUCCESS,DBT,Others,True
B030354,2025-01-17,106.0,SUCCESS,Cash,Madhya Pradesh,False
B004447,2024-09-18,289.0,FAILED,Post Office,Maharashtra,False
B011323,2024-09-19,241.0,FAILED,DBT,Others,False
B024170,2024-09-14,292.0,SUCCESS,Bank Transfer,Others,False
B023565,2025-05-24,174.0,FAILED,Post Office,Rajasthan,False
B024643,2025-04-14,280.0,SUCCESS,Post Office,Rajasthan,False
B012784,2025-06-30,324.0,SUCCESS,Cash,Maharashtra,False
B046411,2026-01-07,312.0,SUCCESS,DBT,Bihar,False
B017469,2025-07-01,343.0,SUCCESS,Post Office,Others,False
B002097,2025-03-31,262.0,SUCCESS,DBT,Maharashtra,False
B005344,2025-01-01,324.0,SUCCESS,DBT,Maharashtra,False
B008267,2024-11-13,108.0,SUCCESS,Post Office,Maharashtra,False
B024720,2024-07-14,224.0,FAILED,Bank Transfer,Uttar Pradesh,False
B021436,2025-02-14,257.0,FAILED,Post Office,Maharashtra,False
B044361,2026-04-25,196.0,SUCCESS,Cash,Uttar Pradesh,False
B038632,2025-02-15,312.0,FAILED,Post Office,Tamil Nadu,False
B039189,2025-05-31,189.0,SUCCESS,Cash,Others,False
B047787,2025-10-03,294.0,SUCCESS,Cash,Others,False
B021989,2026-05-08,275.63,FAILED,Cash,Karnataka,True
B040896,2025-12-08,100.0,SUCCESS,DBT,Bihar,False
B012504,2024-07-20,240.0,FAILED,Cash,Others,False
B037532,2024-12-12,254.0,SUCCESS,DBT,Rajasthan,False
B027059,2026-05-10,229.0,SUCCESS,Post Office,Andhra Pradesh,False
B011804,2025-10-23,244.0,SUCCESS,Bank Transfer,Tamil Nadu,False
B014904,2025-04-26,209.81,SUCCESS,DBT,Others,True
B028530,2024-09-04,280.0,SUCCESS,Bank Transfer,Bihar,False
B044471,2026-04-27,283.0,SUCCESS,Cash,Others,False
B020565,2024-10-01,221.0,SUCCESS,DBT,Others,False
B045300,2025-08-04,187.45,SUCCESS,Bank Transfer,Madhya Pradesh,True
B022001,2024-11-21,194.0,SUCCESS,Cash,Others,False
B039964,2025-07-16,198.0,SUCCESS,Post Office,Maharashtra,False
B041905,2025-02-13,257.0,SUCCESS,Cash,Karnataka,False
B026699,2025-01-22,270.0,SUCCESS,Cash,Others,False
B037479,2024-11-21,307.0,SUCCESS,Cash,Tamil Nadu,False
B028412,2024-11-11,328.0,FAILED,Post Office,Andhra Pradesh,False
B013373,2026-05-25,217.0,SUCCESS,Post Office,Rajasthan,False
B001239,2025-05-09,100.0,SUCCESS,Bank Transfer,Others,False
B025543,2026-01-29,347.0,SUCCESS,Cash,Madhya Pradesh,False
B005933,2025-09-04,320.0,SUCCESS,Post Office,Maharashtra,False
B006946,2025-04-08,192.0,SUCCESS,Cash,Others,False
B049091,2025-12-02,284.0,FAILED,Cash,Bihar,False
B003936,2024-08-13,220.0,FAILED,Post Office,Uttar Pradesh,False
B028649,2025-02-19,239.0,SUCCESS,Cash,Karnataka,False
B035013,2025-12-27,253.22,SUCCESS,Cash,Others,True
B023803,2025-11-25,182.0,FAILED,Cash,Gujarat,False
B034218,2025-04-05,399.81,SUCCESS,Cash,Karnataka,True
B000859,2025-02-06,288.0,SUCCESS,Post Office,Madhya Pradesh,False
B004424,2026-02-27,285.0,SUCCESS,Post Office,Gujarat,False
B003525,2024-09-29,166.0,SUCCESS,Bank Transfer,Others,False
B002229,2025-09-04,200.0,SUCCESS,DBT,Others,False
B017612,2024-11-15,215.0,SUCCESS,Cash,Tamil Nadu,False
B033332,2024-12-25,248.0,FAILED,Bank Transfer,West Bengal,False
B033148,2026-04-04,256.0,SUCCESS,Bank Transfer,Gujarat,False
B041028,2025-03-17,189.71,FAILED,DBT,Others,True
B039644,2026-05-24,100.0,SUCCESS,Post Office,Maharashtra,False
B048622,2024-08-28,256.0,SUCCESS,Cash,Uttar Pradesh,False
B000466,2025-01-05,193.0,SUCCESS,Bank Transfer,West Bengal,False
B006789,2024-09-11,319.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B018657,2026-03-24,303.0,SUCCESS,Post Office,Uttar Pradesh,False
B004369,2025-11-27,267.0,SUCCESS,DBT,Madhya Pradesh,False
B019567,2024-12-15,198.0,FAILED,Cash,Others,False
B039489,2025-09-26,250.0,SUCCESS,DBT,Tamil Nadu,False
B034647,2025-08-27,190.0,FAILED,Bank Transfer,Karnataka,False
B003773,2025-07-24,321.0,FAILED,Cash,Others,False
B030356,2024-10-17,301.0,SUCCESS,Cash,Maharashtra,False
B002095,2024-11-10,167.0,FAILED,Cash,West Bengal,False
B034416,2026-04-18,373.59,SUCCESS,DBT,Uttar Pradesh,True
B038493,2024-09-06,202.0,SUCCESS,Bank Transfer,Others,False
B049131,2026-04-11,253.0,SUCCESS,Cash,Others,False
B007690,2025-07-17,336.0,SUCCESS,Bank Transfer,Madhya Pradesh,False
B009240,2025-02-21,236.0,SUCCESS,Cash,Others,False
B043158,2026-01-04,100.0,FAILED,DBT,Bihar,False
B041958,2026-03-24,263.0,SUCCESS,Post Office,Maharashtra,False
B037505,2025-11-17,198.0,SUCCESS,Post Office,Others,False
B037429,2025-01-19,178.0,FAILED,Bank Transfer,Bihar,False
B017217,2024-11-02,100.0,SUCCESS,DBT,Bihar,False
B014743,2025-12-27,276.0,SUCCESS,Post Office,Uttar Pradesh,False
B046178,2026-05-08,230.0,SUCCESS,Post Office,Others,False
B024594,2024-12-01,100.0,SUCCESS,Cash,Bihar,False
B025958,2026-04-21,124.91,SUCCESS,DBT,Others,True
B022626,2024-11-14,290.0,SUCCESS,Cash,Andhra Pradesh,False
B003225,2025-06-03,252.0,FAILED,Post Office,Maharashtra,False
B021277,2024-09-23,192.0,SUCCESS,Post Office,Bihar,False
B040037,2025-01-06,210.0,SUCCESS,DBT,Others,False
B032035,2026-02-06,183.0,SUCCESS,Post Office,Tamil Nadu,False
B025254,2024-12-04,224.0,SUCCESS,Bank Transfer,Tamil Nadu,False
B038264,2025-01-07,225.44,SUCCESS,Bank Transfer,Rajasthan,True
B027364,2026-04-08,223.0,SUCCESS,Cash,Maharashtra,False
B031578,2024-09-16,103.0,SUCCESS,Post Office,Bihar,False
B009428,2024-09-02,236.0,SUCCESS,Post Office,Uttar Pradesh,False
B020726,2025-03-07,190.0,FAILED,Post Office,Others,False
B032618,2025-11-20,187.0,SUCCESS,Post Office,Uttar Pradesh,False
B001300,2025-12-01,261.0,SUCCESS,Cash,West Bengal,False
B004420,2024-09-11,233.0,FAILED,DBT,Maharashtra,False
B001572,2025-03-04,195.0,FAILED,Post Office,Bihar,False
B035242,2025-04-02,185.0,SUCCESS,Post Office,Others,False
B036156,2025-10-20,298.0,SUCCESS,Bank Transfer,Others,False
B039789,2026-04-24,217.0,SUCCESS,DBT,Others,False
B032511,2025-11-10,200.0,SUCCESS,Cash,Others,False
B045194,2026-05-28,258.0,SUCCESS,Cash,Others,False
B037716,2025-01-13,220.0,SUCCESS,Post Office,Karnataka,False
B039863,2025-03-28,251.0,SUCCESS,Post Office,Others,False
B015823,2025-08-31,220.0,SUCCESS,Post Office,Gujarat,False
B030449,2025-05-04,230.0,SUCCESS,Cash,Madhya Pradesh,False
B025087,2025-12-17,226.0,SUCCESS,DBT,Others,False
B042958,2025-12-29,219.0,SUCCESS,Post Office,Others,False
B045170,2025-01-03,209.0,SUCCESS,DBT,Andhra Pradesh,False
B021062,2025-07-03,267.0,SUCCESS,Cash,Uttar Pradesh,False
B013097,2025-06-24,258.0,SUCCESS,Post Office,Others,False
B006629,2024-07-31,189.0,SUCCESS,DBT,Karnataka,False
B004626,2024-07-26,121.0,FAILED,Cash,Andhra Pradesh,False
B030205,2026-05-24,225.0,SUCCESS,Post Office,Uttar Pradesh,False
B034217,2025-06-15,214.0,FAILED,DBT,Rajasthan,False
B049119,2025-08-11,216.0,FAILED,DBT,Others,False
B021346,2026-02-03,279.0,SUCCESS,DBT,Tamil Nadu,False
B001868,2025-06-19,191.01,FAILED,Post Office,Others,True
B004750,2024-06-16,321.0,FAILED,DBT,Maharashtra,False
B002736,2026-05-10,191.62,SUCCESS,Cash,Uttar Pradesh,True
B040712,2025-02-13,100.0,SUCCESS,Bank Transfer,Madhya Pradesh,False
B004231,2025-09-21,219.0,SUCCESS,Bank Transfer,Maharashtra,False
B026897,2025-11-12,118.0,SUCCESS,Cash,Rajasthan,False
B020655,2026-03-09,201.89,SUCCESS,DBT,Uttar Pradesh,True
B029941,2025-10-13,305.0,SUCCESS,Post Office,Rajasthan,False
B045690,2026-02-18,289.0,SUCCESS,Cash,Others,False
B010165,2024-11-27,273.0,SUCCESS,Cash,Uttar Pradesh,False
B024458,2025-08-20,304.0,FAILED,Cash,Tamil Nadu,False
B025985,2026-03-24,311.0,FAILED,Cash,Maharashtra,False
B012926,2025-07-17,196.0,FAILED,Post Office,Others,False
B031278,2026-02-16,207.0,SUCCESS,DBT,Rajasthan,False
B025010,2025-04-25,282.0,FAILED,Post Office,Others,False
B013966,2024-06-29,229.0,SUCCESS,Post Office,Maharashtra,False
B025314,2025-03-25,209.0,SUCCESS,Bank Transfer,Others,False
B043882,2025-02-06,193.0,SUCCESS,DBT,Madhya Pradesh,False
B002197,2024-10-20,188.0,SUCCESS,Cash,Others,False
B034592,2025-07-01,255.0,SUCCESS,Post Office,Others,False
B023465,2024-08-16,100.0,SUCCESS,DBT,Maharashtra,False
B019617,2024-08-07,202.0,FAILED,Cash,Maharashtra,False
B039925,2024-12-05,175.0,SUCCESS,Post Office,Karnataka,False
B027586,2025-02-26,247.0,FAILED,Post Office,Karnataka,False
B023668,2024-07-14,182.0,FAILED,DBT,Bihar,False
B043937,2025-07-19,227.0,SUCCESS,Cash,Maharashtra,False
B026319,2024-11-10,201.0,FAILED,Bank Transfer,Karnataka,False
B049297,2024-08-31,334.0,SUCCESS,DBT,Uttar Pradesh,False
B029183,2025-10-07,197.0,FAILED,DBT,Madhya Pradesh,False
B028473,2026-03-25,216.0,SUCCESS,Cash,Uttar Pradesh,False
B037733,2025-10-05,305.0,FAILED,Cash,Uttar Pradesh,False
B030771,2025-12-03,191.0,SUCCESS,Post Office,Maharashtra,False
B045853,2025-11-24,158.0,SUCCESS,DBT,Uttar Pradesh,False
B045810,2024-09-29,211.0,FAILED,Post Office,Others,False
B006870,2025-05-18,186.0,SUCCESS,Post Office,Maharashtra,False
B042143,2025-08-13,292.66,SUCCESS,Bank Transfer,Others,True
B007398,2025-03-20,229.0,SUCCESS,Cash,Madhya Pradesh,False
B001487,2025-04-15,267.91,SUCCESS,DBT,Uttar Pradesh,True
B034891,2025-04-16,178.76,SUCCESS,Post Office,Karnataka,True
B043011,2024-11-02,185.0,SUCCESS,DBT,Others,False
B010009,2026-02-17,215.0,FAILED,Post Office,Gujarat,False
B019983,2025-08-30,323.0,SUCCESS,Post Office,Karnataka,False
B004049,2024-08-28,200.0,SUCCESS,Bank Transfer,Others,False
B016084,2026-05-02,190.0,FAILED,Bank Transfer,Tamil Nadu,False
B010522,2024-08-30,166.0,SUCCESS,DBT,Uttar Pradesh,False
B021085,2025-11-08,188.0,FAILED,DBT,Uttar Pradesh,False
B030166,2025-11-28,257.0,SUCCESS,Post Office,Others,False
B024550,2025-04-03,184.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B014059,2026-03-30,255.0,SUCCESS,DBT,Uttar Pradesh,False
B017108,2024-10-25,171.62,FAILED,DBT,Madhya Pradesh,True
B002212,2025-02-10,209.0,SUCCESS,Bank Transfer,West Bengal,False
B004987,2026-04-07,188.0,SUCCESS,Bank Transfer,Gujarat,False
B030301,2024-10-30,105.0,SUCCESS,Cash,Bihar,False
B021016,2025-06-08,336.0,SUCCESS,Bank Transfer,West Bengal,False
B031660,2025-10-12,206.0,FAILED,DBT,Uttar Pradesh,False
B004158,2024-09-20,184.0,SUCCESS,Bank Transfer,Tamil Nadu,False
B043152,2025-06-16,366.0,FAILED,Bank Transfer,Others,False
B026168,2025-05-15,172.0,SUCCESS,Post Office,Uttar Pradesh,False
B001395,2025-11-12,104.0,FAILED,Post Office,Others,False
B010304,2026-03-04,234.0,SUCCESS,Cash,Bihar,False
B024675,2024-10-29,283.49,FAILED,DBT,Bihar,True
B002498,2026-03-27,315.0,SUCCESS,Post Office,Karnataka,False
B035121,2025-10-05,86.77,SUCCESS,Cash,Uttar Pradesh,True
B039358,2025-08-17,264.0,FAILED,Bank Transfer,Others,False
B017350,2025-06-26,248.0,SUCCESS,Bank Transfer,Others,False
B049008,2025-03-07,196.0,FAILED,Cash,Tamil Nadu,False
B030800,2026-01-15,254.0,SUCCESS,DBT,Madhya Pradesh,False
B042299,2024-10-03,229.0,SUCCESS,Bank Transfer,Bihar,False
B041643,2025-12-15,177.0,FAILED,Post Office,Uttar Pradesh,False
B039516,2025-07-02,212.0,SUCCESS,DBT,Others,False
B021581,2025-05-01,147.0,FAILED,Post Office,Maharashtra,False
B045953,2024-06-15,252.0,SUCCESS,DBT,Rajasthan,False
B003084,2025-06-17,100.0,SUCCESS,Cash,Uttar Pradesh,False
B001209,2025-11-02,202.0,FAILED,DBT,Others,False
B013594,2025-06-09,200.0,SUCCESS,Post Office,Madhya Pradesh,False
B045271,2024-09-08,352.0,SUCCESS,DBT,Bihar,False
B017756,2025-03-10,252.0,SUCCESS,Post Office,Others,False
B019166,2024-10-19,189.0,SUCCESS,DBT,Others,False
B030959,2025-04-19,112.0,SUCCESS,DBT,Madhya Pradesh,False
B039858,2024-08-19,321.0,SUCCESS,Cash,Tamil Nadu,False
B033861,2025-03-22,202.0,SUCCESS,Cash,Others,False
B001276,2026-02-28,193.16,SUCCESS,Cash,Others,True
B042454,2025-02-04,147.88,SUCCESS,Cash,Uttar Pradesh,True
B005604,2026-01-20,102.0,SUCCESS,Cash,Bihar,False
B015867,2025-09-10,301.0,SUCCESS,Cash,Others,False
B045035,2024-09-12,201.0,SUCCESS,DBT,Madhya Pradesh,False
B001508,2025-12-28,263.0,FAILED,Bank Transfer,Uttar Pradesh,False
B026985,2025-10-03,270.0,FAILED,Bank Transfer,Bihar,False
B006916,2025-09-19,297.0,SUCCESS,Post Office,Bihar,False
B031509,2025-05-26,315.0,SUCCESS,DBT,Uttar Pradesh,False
B012330,2025-12-01,189.0,SUCCESS,Post Office,Gujarat,False
B008000,2024-06-19,285.0,SUCCESS,Post Office,Uttar Pradesh,False
B042748,2025-06-17,100.0,SUCCESS,Bank Transfer,Maharashtra,False
B033509,2026-01-28,108.0,FAILED,DBT,Madhya Pradesh,False
B031703,2025-12-23,217.0,SUCCESS,DBT,Tamil Nadu,False
B017853,2025-01-27,226.0,SUCCESS,Cash,Gujarat,False
B014672,2025-04-03,195.0,FAILED,Cash,Madhya Pradesh,False
B011068,2026-04-08,259.0,FAILED,Cash,Karnataka,False
B004219,2025-08-24,216.0,FAILED,Bank Transfer,Others,False
B034073,2026-05-25,253.8,SUCCESS,Bank Transfer,Karnataka,True
B001376,2025-03-17,210.0,SUCCESS,Bank Transfer,Others,False
B019074,2024-12-05,308.0,SUCCESS,Post Office,Others,False
B047975,2024-07-20,245.0,SUCCESS,Bank Transfer,Gujarat,False
B014598,2024-08-14,192.0,SUCCESS,Cash,Others,False
B043866,2025-11-02,212.0,SUCCESS,Cash,West Bengal,False
B037721,2026-04-11,202.0,SUCCESS,Bank Transfer,Bihar,False
B044826,2026-04-10,177.0,FAILED,Bank Transfer,Others,False
B048926,2026-05-16,190.0,SUCCESS,DBT,Uttar Pradesh,False
B032065,2025-02-17,196.0,FAILED,Cash,Others,False
B022680,2026-05-02,273.0,SUCCESS,Post Office,Others,False
B007514,2025-11-06,184.0,SUCCESS,Bank Transfer,Madhya Pradesh,False
B035871,2025-10-20,189.0,SUCCESS,Post Office,Others,False
B037118,2024-12-22,273.0,SUCCESS,Post Office,Rajasthan,False
